Sequence ID,Wormbase ID,Category 1,Category 2,Category 3
C18F10.8,WBGene00005165,Transmembrane protein,Transmembrane protein,Transmembrane protein
T12A2.9,WBGene00005166,Transmembrane protein,Transmembrane protein,Transmembrane protein
T12A2.10,WBGene00005167,Transmembrane protein,Transmembrane protein,Transmembrane protein
F12F6.5,WBGene00006406,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y38A10A.3,WBGene00005236,Transmembrane protein,Transmembrane protein,Transmembrane protein
R09F10.6,WBGene00005237,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y47G7B.1,WBGene00005345,Transmembrane protein,Transmembrane protein,Transmembrane protein
T27C5.5,WBGene00005349,Transmembrane protein,Transmembrane protein,Transmembrane protein
F57E7.3,WBGene00005356,Transmembrane protein,Transmembrane protein,Transmembrane protein
T08G3.3,WBGene00005359,Transmembrane protein,Transmembrane protein,Transmembrane protein
K08G2.12,WBGene00005363,Transmembrane protein,Transmembrane protein,Transmembrane protein
C50B6.6,WBGene00005240,Transmembrane protein,Transmembrane protein,Transmembrane protein
C50B6.5,WBGene00005243,Transmembrane protein,Transmembrane protein,Transmembrane protein
ZK228.5,WBGene00005397,Transmembrane protein,Transmembrane protein,Transmembrane protein
F47C12.5,WBGene00005430,Transmembrane protein,Transmembrane protein,Transmembrane protein
F07C4.14,WBGene00005441,Transmembrane protein,Transmembrane protein,Transmembrane protein
C54D10.6,WBGene00005249,Transmembrane protein,Transmembrane protein,Transmembrane protein
F11A5.2,WBGene00005484,Transmembrane protein,Transmembrane protein,Transmembrane protein
ZC404.5,WBGene00005251,Transmembrane protein,Transmembrane protein,Transmembrane protein
F11A5.1,WBGene00005486,Transmembrane protein,Transmembrane protein,Transmembrane protein
T21B4.5,WBGene00005289,Transmembrane protein,Transmembrane protein,Transmembrane protein
C45B11.4,WBGene00005295,Transmembrane protein,Transmembrane protein,Transmembrane protein
C04F2.1,WBGene00005300,Transmembrane protein,Transmembrane protein,Transmembrane protein
H27D07.6,WBGene00005308,Transmembrane protein,Transmembrane protein,Transmembrane protein
F25E5.13,WBGene00005313,Transmembrane protein,Transmembrane protein,Transmembrane protein
M01G12.1,WBGene00005526,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y69E1A.6,WBGene00005531,Transmembrane protein,Transmembrane protein,Transmembrane protein
C41G6.11,WBGene00005536,Transmembrane protein,Transmembrane protein,Transmembrane protein
C41G6.10,WBGene00005537,Transmembrane protein,Transmembrane protein,Transmembrane protein
ZK697.4,WBGene00005539,Transmembrane protein,Transmembrane protein,Transmembrane protein
B0454.3,WBGene00005540,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y27F2A.4,WBGene00005545,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y27F2A.7,WBGene00005546,Transmembrane protein,Transmembrane protein,Transmembrane protein
ZC239.8,WBGene00005563,Transmembrane protein,Transmembrane protein,Transmembrane protein
C05E4.11,WBGene00005612,Transmembrane protein,Transmembrane protein,Transmembrane protein
T03D3.6,WBGene00005627,Transmembrane protein,Transmembrane protein,Transmembrane protein
T03D3.14,WBGene00005635,Transmembrane protein,Transmembrane protein,Transmembrane protein
D1022.6,WBGene00005641,Transmembrane protein,Transmembrane protein,Transmembrane protein
F55C5.8,WBGene00010097,Transmembrane protein,Transmembrane protein,Transmembrane protein
F40D4.5,WBGene00009566,Transmembrane protein,Transmembrane protein,Transmembrane protein
F26G5.12,WBGene00044117,Transmembrane protein,Transmembrane protein,Transmembrane protein
C13D9.4,WBGene00015736,Transmembrane protein,Transmembrane protein,Transmembrane protein
C13D9.5,WBGene00015737,Transmembrane protein,Transmembrane protein,Transmembrane protein
C13D9.6,WBGene00015738,Transmembrane protein,Transmembrane protein,Transmembrane protein
C39H7.5,WBGene00016543,Transmembrane protein,Transmembrane protein,Transmembrane protein
C39H7.8,WBGene00044124,Transmembrane protein,Transmembrane protein,Transmembrane protein
C39H7.9,WBGene00044125,Transmembrane protein,Transmembrane protein,Transmembrane protein
F58D7.1,WBGene00019032,Transmembrane protein,Transmembrane protein,Transmembrane protein
C04E6.2,WBGene00015419,Transmembrane protein,Transmembrane protein,Transmembrane protein
T22G5.4,WBGene00011931,Transmembrane protein,Transmembrane protein,Transmembrane protein
F20E11.2,WBGene00008982,Transmembrane protein,Transmembrane protein,Transmembrane protein
R07B5.5,WBGene00011084,Transmembrane protein,Transmembrane protein,Transmembrane protein
F38E1.8,WBGene00018180,Transmembrane protein,Transmembrane protein,Transmembrane protein
C03G6.16,WBGene00015401,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y62E10A.4,WBGene00013375,Transmembrane protein,Transmembrane protein,Transmembrane protein
C51E3.2,WBGene00008248,Transmembrane protein,Transmembrane protein,Transmembrane protein
C51E3.3,WBGene00008249,Transmembrane protein,Transmembrane protein,Transmembrane protein
C51E3.4,WBGene00008250,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y97E10B.9,WBGene00022408,Transmembrane protein,Transmembrane protein,Transmembrane protein
C51E3.5,WBGene00008251,Transmembrane protein,Transmembrane protein,Transmembrane protein
F07B10.6,WBGene00008552,Transmembrane protein,Transmembrane protein,Transmembrane protein
F20A1.3,WBGene00017615,Transmembrane protein,Transmembrane protein,Transmembrane protein
T19B10.10,WBGene00011837,Transmembrane protein,Transmembrane protein,Transmembrane protein
T26E4.15,WBGene00012055,Transmembrane protein,Transmembrane protein,Transmembrane protein
M01B2.7,WBGene00010800,Transmembrane protein,Transmembrane protein,Transmembrane protein
T26E4.14,WBGene00012054,Transmembrane protein,Transmembrane protein,Transmembrane protein
M01B2.9,WBGene00010802,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y97E10B.2,WBGene00022404,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y97E10B.3,WBGene00022405,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y97E10B.4,WBGene00022406,Transmembrane protein,Transmembrane protein,Transmembrane protein
F52F10.5,WBGene00018709,Transmembrane protein,Transmembrane protein,Transmembrane protein
F26G5.10,WBGene00017845,Transmembrane protein,Transmembrane protein,Transmembrane protein
ZC142.1,WBGene00022528,Transmembrane protein,Transmembrane protein,Transmembrane protein
F47D2.7,WBGene00018558,Transmembrane protein,Transmembrane protein,Transmembrane protein
C24B9.2,WBGene00016047,Transmembrane protein,Transmembrane protein,Transmembrane protein
C24B9.6,WBGene00016051,Transmembrane protein,Transmembrane protein,Transmembrane protein
C24B9.4,WBGene00016049,Transmembrane protein,Transmembrane protein,Transmembrane protein
C24B9.5,WBGene00016050,Transmembrane protein,Transmembrane protein,Transmembrane protein
F47D2.5,WBGene00018556,Transmembrane protein,Transmembrane protein,Transmembrane protein
F47D2.6,WBGene00018557,Transmembrane protein,Transmembrane protein,Transmembrane protein
M162.3,WBGene00010929,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y41E3.12,WBGene00012770,Transmembrane protein,Transmembrane protein,Transmembrane protein
C29G2.5,WBGene00016233,Transmembrane protein,Transmembrane protein,Transmembrane protein
T28A11.15,WBGene00020877,Transmembrane protein,Transmembrane protein,Transmembrane protein
C03A7.10,WBGene00015368,Transmembrane protein,Transmembrane protein,Transmembrane protein
B0238.3,WBGene00015068,Transmembrane protein,Transmembrane protein,Transmembrane protein
C50H11.4,WBGene00016852,Transmembrane protein,Transmembrane protein,Transmembrane protein
B0238.6,WBGene00015070,Transmembrane protein,Transmembrane protein,Transmembrane protein
C50H11.2,WBGene00016850,Transmembrane protein,Transmembrane protein,Transmembrane protein
B0496.5,WBGene00015214,Transmembrane protein,Transmembrane protein,Transmembrane protein
T04A11.10,WBGene00005680,Transmembrane protein,Transmembrane protein,Transmembrane protein
T04A11.8,WBGene00005682,Transmembrane protein,Transmembrane protein,Transmembrane protein
C38C3.2,WBGene00005690,Transmembrane protein,Transmembrane protein,Transmembrane protein
C50C10.4,WBGene00005694,Transmembrane protein,Transmembrane protein,Transmembrane protein
R07B5.4,WBGene00005701,Transmembrane protein,Transmembrane protein,Transmembrane protein
C33A12.10,WBGene00005667,Transmembrane protein,Transmembrane protein,Transmembrane protein
R13F6.3,WBGene00005712,Transmembrane protein,Transmembrane protein,Transmembrane protein
H25K10.3,WBGene00005722,Transmembrane protein,Transmembrane protein,Transmembrane protein
C14A4.15,WBGene00005713,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y43F8C.19,WBGene00005714,Transmembrane protein,Transmembrane protein,Transmembrane protein
F15E6.7,WBGene00005715,Transmembrane protein,Transmembrane protein,Transmembrane protein
F48D6.2,WBGene00005716,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y46H3C.1,WBGene00005847,Transmembrane protein,Transmembrane protein,Transmembrane protein
ZK697.13,WBGene00005848,Transmembrane protein,Transmembrane protein,Transmembrane protein
R11G11.13,WBGene00005854,Transmembrane protein,Transmembrane protein,Transmembrane protein
R11G11.5,WBGene00005855,Transmembrane protein,Transmembrane protein,Transmembrane protein
ZK488.9,WBGene00005856,Transmembrane protein,Transmembrane protein,Transmembrane protein
M01B2.11,WBGene00005758,Transmembrane protein,Transmembrane protein,Transmembrane protein
M01G12.4,WBGene00005858,Transmembrane protein,Transmembrane protein,Transmembrane protein
K12D9.9,WBGene00005859,Transmembrane protein,Transmembrane protein,Transmembrane protein
C44C3.6,WBGene00005864,Transmembrane protein,Transmembrane protein,Transmembrane protein
K12D9.7,WBGene00005866,Transmembrane protein,Transmembrane protein,Transmembrane protein
C41G6.2,WBGene00005759,Transmembrane protein,Transmembrane protein,Transmembrane protein
K12D9.5,WBGene00005867,Transmembrane protein,Transmembrane protein,Transmembrane protein
K12D9.3,WBGene00005868,Transmembrane protein,Transmembrane protein,Transmembrane protein
C44C3.1,WBGene00005871,Transmembrane protein,Transmembrane protein,Transmembrane protein
C44C3.2,WBGene00005876,Transmembrane protein,Transmembrane protein,Transmembrane protein
T24A6.14,WBGene00005877,Transmembrane protein,Transmembrane protein,Transmembrane protein
T05B4.7,WBGene00005881,Transmembrane protein,Transmembrane protein,Transmembrane protein
K12D9.11,WBGene00005882,Transmembrane protein,Transmembrane protein,Transmembrane protein
K12D9.10,WBGene00005883,Transmembrane protein,Transmembrane protein,Transmembrane protein
H27D07.4,WBGene00005884,Transmembrane protein,Transmembrane protein,Transmembrane protein
C44C3.3,WBGene00005885,Transmembrane protein,Transmembrane protein,Transmembrane protein
C03A7.3,WBGene00005887,Transmembrane protein,Transmembrane protein,Transmembrane protein
H27D07.2,WBGene00005888,Transmembrane protein,Transmembrane protein,Transmembrane protein
H05B21.3,WBGene00005889,Transmembrane protein,Transmembrane protein,Transmembrane protein
H05B21.4,WBGene00005891,Transmembrane protein,Transmembrane protein,Transmembrane protein
R10D12.17,WBGene00011197,Transmembrane protein,Transmembrane protein,Transmembrane protein
C41G6.3,WBGene00005762,Transmembrane protein,Transmembrane protein,Transmembrane protein
T10H4.5,WBGene00005763,Transmembrane protein,Transmembrane protein,Transmembrane protein
T10H4.6,WBGene00005764,Transmembrane protein,Transmembrane protein,Transmembrane protein
T10H4.8,WBGene00005766,Transmembrane protein,Transmembrane protein,Transmembrane protein
T03D3.3,WBGene00005749,Transmembrane protein,Transmembrane protein,Transmembrane protein
T05E12.4,WBGene00005767,Transmembrane protein,Transmembrane protein,Transmembrane protein
C06B8.9,WBGene00005768,Transmembrane protein,Transmembrane protein,Transmembrane protein
T10H4.3,WBGene00005769,Transmembrane protein,Transmembrane protein,Transmembrane protein
F49A5.8,WBGene00005770,Transmembrane protein,Transmembrane protein,Transmembrane protein
C41G6.7,WBGene00005771,Transmembrane protein,Transmembrane protein,Transmembrane protein
ZK105.2,WBGene00005750,Transmembrane protein,Transmembrane protein,Transmembrane protein
K03D7.2,WBGene00005778,Transmembrane protein,Transmembrane protein,Transmembrane protein
K03D7.11,WBGene00005779,Transmembrane protein,Transmembrane protein,Transmembrane protein
F36D3.13,WBGene00005781,Transmembrane protein,Transmembrane protein,Transmembrane protein
T08G3.10,WBGene00005782,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y116F11B.5,WBGene00005785,Transmembrane protein,Transmembrane protein,Transmembrane protein
F19B2.3,WBGene00005786,Transmembrane protein,Transmembrane protein,Transmembrane protein
F37B4.8,WBGene00005751,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y52E8A.5,WBGene00005787,Transmembrane protein,Transmembrane protein,Transmembrane protein
F14F8.10,WBGene00005788,Transmembrane protein,Transmembrane protein,Transmembrane protein
F14F8.5,WBGene00005790,Transmembrane protein,Transmembrane protein,Transmembrane protein
F26D2.9,WBGene00005795,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y32B12C.2,WBGene00005801,Transmembrane protein,Transmembrane protein,Transmembrane protein
T05G11.6,WBGene00005802,Transmembrane protein,Transmembrane protein,Transmembrane protein
F36G9.16,WBGene00005803,Transmembrane protein,Transmembrane protein,Transmembrane protein
H24D24.1,WBGene00005806,Transmembrane protein,Transmembrane protein,Transmembrane protein
H10D18.3,WBGene00005753,Transmembrane protein,Transmembrane protein,Transmembrane protein
T11F1.1,WBGene00005807,Transmembrane protein,Transmembrane protein,Transmembrane protein
H25K10.7,WBGene00005808,Transmembrane protein,Transmembrane protein,Transmembrane protein
T05A6.6,WBGene00005809,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y37A1B.10,WBGene00005810,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y57G7A.4,WBGene00005813,Transmembrane protein,Transmembrane protein,Transmembrane protein
F18E3.5,WBGene00005816,Transmembrane protein,Transmembrane protein,Transmembrane protein
F20E11.6,WBGene00005819,Transmembrane protein,Transmembrane protein,Transmembrane protein
W06G6.6,WBGene00005823,Transmembrane protein,Transmembrane protein,Transmembrane protein
W06G6.8,WBGene00005824,Transmembrane protein,Transmembrane protein,Transmembrane protein
T11F1.5,WBGene00005826,Transmembrane protein,Transmembrane protein,Transmembrane protein
ZK262.7,WBGene00005829,Transmembrane protein,Transmembrane protein,Transmembrane protein
ZK262.6,WBGene00005830,Transmembrane protein,Transmembrane protein,Transmembrane protein
C25F9.1,WBGene00005832,Transmembrane protein,Transmembrane protein,Transmembrane protein
T06G6.7,WBGene00005835,Transmembrane protein,Transmembrane protein,Transmembrane protein
K09D9.13,WBGene00005836,Transmembrane protein,Transmembrane protein,Transmembrane protein
ZC482.8,WBGene00005756,Transmembrane protein,Transmembrane protein,Transmembrane protein
Y46H3C.3,WBGene00005837,Transmembrane protein,Transmembrane protein,Transmembrane protein
